latitude,longitude,date,confidence
-13.0001,132.5692,1/10/2019,100
-13.0055,132.5324,1/10/2019,97
-13.0068,132.5232,1/10/2019,100
-13.0081,132.514,1/10/2019,100
-12.9951,132.5403,1/10/2019,100
-12.9991,132.5126,1/10/2019,97
-12.9861,132.5389,1/10/2019,100
-12.9875,132.5297,1/10/2019,91
-12.9915,132.5021,1/10/2019,100
-12.9928,132.4929,1/10/2019,100
-12.9941,132.4837,1/10/2019,100
-12.9771,132.5375,1/10/2019,98
-12.9825,132.5007,1/10/2019,100
-12.9838,132.4915,1/10/2019,100
-12.489,135.6757,1/10/2019,97
-12.4658,135.6211,1/10/2019,100
-12.4169,134.4899,1/10/2019,100
-12.4073,134.4883,1/10/2019,100
-12.4089,134.4777,1/10/2019,100
-12.4057,134.4822,1/10/2019,100
-12.9058,130.4927,1/10/2019,92
-12.478,132.4901,1/10/2019,93
-12.469,132.4887,1/10/2019,99
-12.46,132.4873,1/10/2019,95
-12.4056,132.7336,1/10/2019,94
-12.407,132.7244,1/10/2019,92
-12.3952,132.7415,1/10/2019,100
-12.3966,132.7322,1/10/2019,100
-12.398,132.723,1/10/2019,100
-12.3842,132.7522,1/10/2019,100
-12.3856,132.7429,1/10/2019,100
-12.3869,132.7336,1/10/2019,100
-12.3883,132.7244,1/10/2019,100
-12.3896,132.7151,1/10/2019,100
-12.391,132.7059,1/10/2019,100
-12.3923,132.6966,1/10/2019,100
-12.3752,132.7508,1/10/2019,100
-12.3765,132.7415,1/10/2019,100
-12.3779,132.7322,1/10/2019,100
-12.3806,132.7137,1/10/2019,100
-12.3819,132.7045,1/10/2019,100
-12.3833,132.6952,1/10/2019,100
-12.3662,132.7494,1/10/2019,100
-12.3675,132.7401,1/10/2019,100
-12.3689,132.7309,1/10/2019,96
-12.3571,132.748,1/10/2019,100
-12.3585,132.7387,1/10/2019,100
-12.3481,132.7466,1/10/2019,98
-12.3494,132.7374,1/10/2019,90
-12.0573,133.6631,1/10/2019,100
-12.0588,133.6533,1/10/2019,95
-11.8436,130.9331,1/10/2019,92
-27.5462,147.1929,1/10/2019,100
-15.8993,144.6201,1/10/2019,90
-14.2739,143.4848,1/10/2019,93
-14.2761,143.4906,1/10/2019,100
-15.8915,144.5861,1/10/2019,91
-28.2687,128.4997,1/10/2019,95
-28.2669,128.3259,1/10/2019,90
-28.2564,128.3344,1/10/2019,100
-28.2579,128.3242,1/10/2019,100
-28.2445,128.3531,1/10/2019,100
-28.2325,128.3717,1/10/2019,98
-28.2433,128.5521,1/10/2019,100
-28.2508,128.564,1/10/2019,95
-28.2418,128.5623,1/10/2019,100
-15.503,129.9118,1/10/2019,100
-15.5108,129.9383,1/10/2019,94
-15.5132,129.9233,1/10/2019,100
-15.4995,129.9364,1/10/2019,94
-15.502,129.9213,1/10/2019,100
-15.4932,129.9043,1/10/2019,100
-15.4632,129.9455,1/10/2019,100
-15.5424,126.7026,1/10/2019,100
-15.5331,126.7011,1/10/2019,100
-15.5346,126.6911,1/10/2019,100
-15.4787,127.0005,1/10/2019,91
-15.4567,126.9554,1/10/2019,92
-15.4974,127.0038,1/10/2019,100
-16.8206,124.8613,1/10/2019,100
-16.8219,124.852,1/10/2019,98
-16.8116,124.8599,1/10/2019,100
-16.8129,124.8506,1/10/2019,100
-16.8026,124.8586,1/10/2019,100
-16.8039,124.8492,1/10/2019,100
-16.7936,124.8572,1/10/2019,100
-16.7949,124.8478,1/10/2019,100
-16.7859,124.8464,1/10/2019,100
-16.7769,124.845,1/10/2019,100
-16.7678,124.8436,1/10/2019,100
-16.7692,124.8342,1/10/2019,100
-16.7601,124.8328,1/10/2019,100
-16.7511,124.8314,1/10/2019,100
-15.3511,131.5392,1/10/2019,99
-15.3545,131.5194,1/10/2019,100
-15.3383,131.5368,1/10/2019,97
-15.3418,131.517,1/10/2019,100
-15.3453,131.4973,1/10/2019,100
-15.3291,131.5146,1/10/2019,92
-15.3326,131.4949,1/10/2019,92
-15.3394,131.5305,1/10/2019,100
-15.3427,131.5107,1/10/2019,100
-15.346,131.491,1/10/2019,93
-15.33,131.5082,1/10/2019,94
-15.5117,129.9287,1/10/2019,100
-15.5005,129.9268,1/10/2019,100
-14.1492,131.3378,1/10/2019,100
-14.1476,131.3528,1/10/2019,100
-14.151,131.3326,1/10/2019,100
-14.1382,131.3301,1/10/2019,90
-14.1056,131.3653,1/10/2019,97
-13.2559,132.294,1/10/2019,100
-13.2603,132.2693,1/10/2019,100
-13.2666,132.2905,1/10/2019,100
-13.2526,132.2878,1/10/2019,100
-13.2569,132.263,1/10/2019,91
-11.8273,130.9392,1/10/2019,90
-18.3271,142.4664,1/10/2019,100
-18.3287,142.477,1/10/2019,100
-18.3279,142.4389,1/10/2019,98
-18.333,142.4705,1/10/2019,100
-15.8843,144.5636,1/10/2019,100
-15.8857,144.5729,1/10/2019,100
-15.8871,144.5823,1/10/2019,94
-15.8885,144.5917,1/10/2019,100
-15.9017,144.555,1/10/2019,96
-16.929,143.0803,1/10/2019,94
-18.2423,142.5095,1/10/2019,99
-18.2468,142.5128,1/10/2019,100
-15.4444,126.9638,1/10/2019,100
-16.7863,124.8593,1/10/2019,100
-16.7624,124.8477,1/10/2019,100
-16.7864,124.8525,1/10/2019,100
-16.7882,124.8669,1/10/2019,100
-16.8232,124.8773,1/10/2019,100
-11.1999,142.3124,15/10/2019,95
-11.2035,142.3051,15/10/2019,94
-11.4806,142.2412,15/10/2019,92
-11.4955,142.2657,15/10/2019,92
-11.5692,142.3864,15/10/2019,94
-11.5712,142.3992,15/10/2019,95
-11.8941,142.5593,15/10/2019,96
-11.896,142.5716,15/10/2019,100
-11.8979,142.5839,15/10/2019,100
-11.9003,142.5521,15/10/2019,90
-11.9023,142.5645,15/10/2019,99
-11.9043,142.5767,15/10/2019,100
-11.9063,142.589,15/10/2019,100
-12.0684,142.8276,15/10/2019,95
-13.0278,142.0511,15/10/2019,100
-13.0383,142.0493,15/10/2019,91
-23.9851,149.0603,15/10/2019,100
-23.9989,149.0764,15/10/2019,93
-24.0009,149.0939,15/10/2019,95
-24.0127,149.0926,15/10/2019,100
-24.0073,149.0873,15/10/2019,100
-27.4416,150.028,15/10/2019,94
-27.4549,150.0265,15/10/2019,97
-27.4506,150.0203,15/10/2019,100
-27.4527,150.0437,15/10/2019,91
-14.1615,131.1079,15/10/2019,100
-14.1786,131.1062,15/10/2019,99
-14.1648,131.1024,15/10/2019,100
-14.1818,131.1005,15/10/2019,95
-14.224,131.174,15/10/2019,100
-14.2411,131.1722,15/10/2019,90
-14.2268,131.1668,15/10/2019,98
-15.7937,131.2339,15/10/2019,93
-15.8113,131.2321,15/10/2019,98
-15.7946,131.229,15/10/2019,92
-15.8121,131.2271,15/10/2019,92
-15.6738,126.5559,15/10/2019,92
-17.794,122.7361,15/10/2019,100
-17.8037,122.7347,15/10/2019,97
-17.8119,122.7224,15/10/2019,99
-17.8138,122.7156,15/10/2019,93
-17.8152,122.7266,15/10/2019,91
-28.6115,122.7488,15/10/2019,90
-31.7096,115.9143,15/10/2019,94
-31.7112,115.9249,15/10/2019,92
-29.1232,152.7929,15/10/2019,94
-28.983,152.845,15/10/2019,100
-28.9846,152.83,15/10/2019,93
-28.991,152.8396,15/10/2019,96
-28.9802,152.8377,15/10/2019,93
-28.9727,152.8064,15/10/2019,96
-27.4586,150.0195,15/10/2019,100
-27.4599,150.0126,15/10/2019,97
-23.9717,149.0436,15/10/2019,100
-23.985,149.045,15/10/2019,100
-23.9827,149.0677,15/10/2019,100
-24.0093,149.0701,15/10/2019,90
-24.007,149.0927,15/10/2019,100
-24.0052,149.0746,15/10/2019,100
-24.003,149.0972,15/10/2019,98
-24.0163,149.0985,15/10/2019,94
-24.6184,149.041,15/10/2019,100
-27.8931,127.3367,15/10/2019,92
-17.8136,122.7204,15/10/2019,94
-17.791,122.7482,15/10/2019,96
-17.8095,122.7029,15/10/2019,100
-17.8071,122.7264,15/10/2019,98
-17.8232,122.7045,15/10/2019,95
-17.8208,122.728,15/10/2019,94
-17.8162,122.6969,15/10/2019,97
-17.7973,122.7422,15/10/2019,95
-17.7999,122.7188,15/10/2019,98
-15.8888,134.3138,15/10/2019,100
-15.8778,134.3118,15/10/2019,100
-15.3645,134.6852,15/10/2019,92
-15.8408,131.2553,15/10/2019,97
-15.4151,133.9011,15/10/2019,91
-15.8316,131.2538,15/10/2019,100
-15.4043,133.8992,15/10/2019,91
-15.8253,131.2325,15/10/2019,100
-15.8146,131.2409,15/10/2019,94
-15.8161,131.2311,15/10/2019,97
-15.8054,131.2394,15/10/2019,91
-16.0013,126.6792,15/10/2019,100
-15.762,126.7209,15/10/2019,90
-15.6719,126.5503,15/10/2019,91
-15.3885,128.5204,15/10/2019,100
-15.3898,128.5109,15/10/2019,100
-15.3807,128.5096,15/10/2019,100
-15.382,128.5,15/10/2019,90
-15.3716,128.5082,15/10/2019,98
-15.3729,128.4986,15/10/2019,90
-15.3625,128.5068,15/10/2019,90
-15.381,126.6774,15/10/2019,100
-15.3711,126.676,15/10/2019,98
-15.3726,126.6648,15/10/2019,100
-14.258,133.6453,15/10/2019,90
-14.2171,133.6236,15/10/2019,100
-14.2193,133.6102,15/10/2019,96
-14.2113,133.6454,15/10/2019,92
-14.2135,133.6315,15/10/2019,100
-14.2157,133.618,15/10/2019,100
-14.1982,133.6573,15/10/2019,94
-14.2005,133.6435,15/10/2019,96
-14.0661,133.1943,15/10/2019,92
-13.9789,133.226,15/10/2019,94
-14.256,131.1879,15/10/2019,93
-14.2576,131.1779,15/10/2019,100
-14.2281,131.1469,15/10/2019,100
-14.2296,131.137,15/10/2019,100
-14.2188,131.1455,15/10/2019,90
-14.2203,131.1355,15/10/2019,100
-14.1943,131.2447,15/10/2019,100
-14.211,131.134,15/10/2019,100
-14.2125,131.124,15/10/2019,100
-14.214,131.114,15/10/2019,97
-14.217,131.0941,15/10/2019,93
-14.185,131.2432,15/10/2019,97
-14.2032,131.1225,15/10/2019,100
-14.2047,131.1125,15/10/2019,100
-14.1938,131.121,15/10/2019,100
-14.1953,131.111,15/10/2019,100
-14.183,131.1295,15/10/2019,99
-14.1845,131.1195,15/10/2019,100
-14.186,131.1095,15/10/2019,100
-14.1169,131.1429,15/10/2019,95
-14.1,131.1918,15/10/2019,98
-14.1015,131.1817,15/10/2019,100
-14.086,131.2205,15/10/2019,100
-14.0876,131.2104,15/10/2019,100
-14.0843,131.1686,15/10/2019,99
-14.2506,129.9274,15/10/2019,90
-13.3717,134.625,15/10/2019,100
-13.2121,134.55,15/10/2019,100
-13.2148,134.5334,15/10/2019,100
-12.9035,136.2219,15/10/2019,94
-12.8494,136.2121,15/10/2019,100
-12.853,136.2307,15/10/2019,97
-12.8569,136.2082,15/10/2019,96
-12.8356,136.2509,15/10/2019,98
-12.8395,136.2282,15/10/2019,100
-14.1876,127.0842,15/10/2019,100
-14.189,127.0737,15/10/2019,100
-13.2839,132.7594,15/10/2019,91
-12.5964,135.3369,15/10/2019,100
-12.2286,135.4931,15/10/2019,100
-12.3763,131.8213,15/10/2019,99
-12.1799,132.6816,15/10/2019,91
-12.0238,133.2232,15/10/2019,100
-12.026,133.2093,15/10/2019,90
-12.0129,133.2213,15/10/2019,90
-11.5046,132.8067,15/10/2019,92
-27.0539,148.2677,15/10/2019,100
-24.586,149.0314,15/10/2019,95
-27.5033,150.0311,15/10/2019,92
-23.9701,149.0312,15/10/2019,100
-23.9511,149.0984,15/10/2019,100
-23.9568,149.059,15/10/2019,100
-23.9582,149.0492,15/10/2019,100
-23.9597,149.0394,15/10/2019,100
-23.9871,149.1048,15/10/2019,100
-24.0004,149.0769,15/10/2019,93
-23.999,149.0867,15/10/2019,100
-23.9975,149.0965,15/10/2019,100
-23.9961,149.1064,15/10/2019,100
-23.9644,149.0704,15/10/2019,98
-23.9687,149.041,15/10/2019,100
-23.9629,149.0803,15/10/2019,99
-23.9615,149.0902,15/10/2019,100
-23.9601,149.1,15/10/2019,100
-24.0066,149.0981,15/10/2019,92
-24.0172,149.0861,15/10/2019,100
-23.9586,149.1099,15/10/2019,98
-23.9734,149.0721,15/10/2019,100
-23.972,149.0819,15/10/2019,100
-23.9705,149.0918,15/10/2019,100
-23.9691,149.1016,15/10/2019,100
-23.9824,149.0737,15/10/2019,100
-23.981,149.0835,15/10/2019,100
-23.9795,149.0933,15/10/2019,100
-23.9781,149.1032,15/10/2019,100
-23.9914,149.0753,15/10/2019,100
-23.99,149.0851,15/10/2019,100
-23.9885,149.0949,15/10/2019,100
-28.6168,122.7377,15/10/2019,94
-15.8433,131.2843,15/10/2019,93
-17.7338,122.8139,15/10/2019,96
-15.7775,131.2324,15/10/2019,100
-15.7715,131.2643,15/10/2019,99
-15.8183,131.274,15/10/2019,92
-15.7715,131.2362,15/10/2019,100
-15.8493,131.2522,15/10/2019,100
-15.859,131.2612,15/10/2019,93
-13.4092,134.501,15/10/2019,98
-15.7658,131.2668,15/10/2019,100
-15.7671,131.262,15/10/2019,100
-11.4087,142.3089,31/10/2019,91
-11.4108,142.3219,31/10/2019,99
-33.0985,150.3895,31/10/2019,98
-15.3973,125.4809,31/10/2019,93
-15.8035,125.4435,31/10/2019,100
-15.8054,125.3669,31/10/2019,95
-15.8073,125.3816,31/10/2019,100
-15.9077,124.8187,31/10/2019,97
-15.9276,124.8024,31/10/2019,100
-15.9331,124.7602,31/10/2019,93
-16.0231,125.3717,31/10/2019,95
-16.0324,125.3552,31/10/2019,92
-16.0331,125.3638,31/10/2019,92
-17.3055,123.8925,31/10/2019,91
-17.3015,123.8865,31/10/2019,95
-17.8399,126.9246,31/10/2019,99
-17.8371,126.9183,31/10/2019,95
-22.4124,126.9818,31/10/2019,91
-22.4289,127.0058,31/10/2019,94
-22.4455,127.0297,31/10/2019,100
-28.5553,127.9215,31/10/2019,94
-27.2434,129.7766,31/10/2019,91
-27.2412,129.7693,31/10/2019,91
-28.4029,127.8345,31/10/2019,94
-28.5184,127.8619,31/10/2019,100
-28.5212,127.8988,31/10/2019,100
-28.5103,127.8568,31/10/2019,97
-28.5264,127.8554,31/10/2019,100
-28.529,127.8923,31/10/2019,100
-28.5317,127.9297,31/10/2019,97
-28.5938,127.8872,31/10/2019,96
-28.5966,127.9245,31/10/2019,100
-28.6128,127.9233,31/10/2019,100
-28.5877,127.9187,31/10/2019,100
-28.6039,127.9172,31/10/2019,99
-28.639,127.9523,31/10/2019,100
-28.6417,127.99,31/10/2019,100
-28.6553,127.9511,31/10/2019,100
-28.6462,127.9463,31/10/2019,100
-28.6487,127.984,31/10/2019,100
-29.9105,153.1404,31/10/2019,95
-29.9088,153.1549,31/10/2019,100
-29.9196,153.1565,31/10/2019,95
-31.1553,152.208,31/10/2019,94
-31.225,152.1051,31/10/2019,95
-31.2338,152.0948,31/10/2019,100
-31.232,152.1135,31/10/2019,100
-29.8518,153.1771,31/10/2019,99
-29.8781,153.1361,31/10/2019,99
-29.5635,152.3512,31/10/2019,95
-29.5765,152.3361,31/10/2019,97
-29.5749,152.3524,31/10/2019,100
-22.9969,150.5177,31/10/2019,91
-31.5764,124.0492,31/10/2019,94
-31.3137,123.969,31/10/2019,99
-31.3112,124.0006,31/10/2019,96
-31.3121,123.974,31/10/2019,100
-31.3099,124.0056,31/10/2019,94
-31.3271,123.9754,31/10/2019,100
-31.3248,124.007,31/10/2019,93
-31.3203,124.0696,31/10/2019,100
-27.2287,129.755,31/10/2019,92
-27.2368,129.7681,31/10/2019,100
-27.2354,129.7796,31/10/2019,100
-27.245,129.7811,31/10/2019,100
-27.2435,129.7927,31/10/2019,100
-27.707,130.2398,31/10/2019,99
-28.3803,127.8197,31/10/2019,91
-28.3786,127.835,31/10/2019,100
-28.3769,127.8504,31/10/2019,95
-28.3895,127.8366,31/10/2019,100
-28.3878,127.852,31/10/2019,100
-28.3861,127.8674,31/10/2019,96
-28.4004,127.8382,31/10/2019,93
-28.4079,127.8706,31/10/2019,94
-28.4091,127.876,31/10/2019,98
-28.42,127.8776,31/10/2019,100
-28.4183,127.8929,31/10/2019,100
-28.4309,127.8792,31/10/2019,100
-28.4293,127.8944,31/10/2019,100
-28.4402,127.8958,31/10/2019,97
-28.4385,127.911,31/10/2019,100
-28.4528,127.882,31/10/2019,100
-28.4654,127.8681,31/10/2019,96
-28.4637,127.8834,31/10/2019,100
-28.4747,127.885,31/10/2019,94
-28.489,127.8558,31/10/2019,95
-28.5,127.8573,31/10/2019,97
-28.4982,127.8727,31/10/2019,100
-28.4925,127.8475,31/10/2019,100
-28.4909,127.863,31/10/2019,100
-28.5018,127.8645,31/10/2019,100
-28.5002,127.8799,31/10/2019,100
-28.5111,127.8813,31/10/2019,100
-28.5095,127.8967,31/10/2019,94
-28.5204,127.8983,31/10/2019,96
-28.5187,127.9137,31/10/2019,97
-28.5389,127.9319,31/10/2019,91
-28.5372,127.9472,31/10/2019,94
-28.6602,127.9539,31/10/2019,100
-28.6585,127.9692,31/10/2019,94
-28.6568,127.9845,31/10/2019,94
-28.6711,127.9554,31/10/2019,100
-28.6694,127.9707,31/10/2019,100
-28.6677,127.986,31/10/2019,94
-28.6641,127.9456,31/10/2019,100
-28.6624,127.961,31/10/2019,100
-28.6608,127.9763,31/10/2019,100
-28.6717,127.9778,31/10/2019,94
-28.5888,127.8973,31/10/2019,100
-28.5981,127.9142,31/10/2019,91
-28.5964,127.9296,31/10/2019,97
-28.5948,127.9449,31/10/2019,100
-28.5931,127.9601,31/10/2019,94
-28.609,127.9158,31/10/2019,93
-28.6073,127.9311,31/10/2019,97
-28.6057,127.9464,31/10/2019,100
-28.604,127.9617,31/10/2019,100
-28.6024,127.9769,31/10/2019,100
-28.6007,127.9922,31/10/2019,100
-28.6199,127.9172,31/10/2019,94
-28.6183,127.9326,31/10/2019,100
-28.6166,127.9479,31/10/2019,100
-28.6149,127.9632,31/10/2019,100
-28.6133,127.9784,31/10/2019,100
-28.6116,127.9937,31/10/2019,100
-28.6325,127.9033,31/10/2019,93
-28.6309,127.9187,31/10/2019,100
-28.6292,127.9341,31/10/2019,92
-28.6275,127.9494,31/10/2019,92
-28.6258,127.9647,31/10/2019,93
-28.6418,127.9202,31/10/2019,100
-28.6401,127.9356,31/10/2019,95
-28.6384,127.951,31/10/2019,91
-28.651,127.9371,31/10/2019,100
-28.6493,127.9524,31/10/2019,100
-28.6619,127.9386,31/10/2019,100
-28.5658,127.8889,31/10/2019,93
-28.5641,127.9042,31/10/2019,94
-28.5768,127.8904,31/10/2019,100
-28.5877,127.892,31/10/2019,96
-28.5778,127.8957,31/10/2019,100
-24.3051,128.574,31/10/2019,93
-24.2952,128.5726,31/10/2019,92
-23.6912,131.9329,31/10/2019,91
-24.3048,128.5795,31/10/2019,100
-24.3036,128.586,31/10/2019,100
-24.3034,128.5915,31/10/2019,99
-23.5888,132.0701,31/10/2019,97
-23.6379,131.7978,31/10/2019,100
-23.6365,131.8075,31/10/2019,100
-23.5978,132.0718,31/10/2019,92
-22.4909,124.9852,31/10/2019,93
-22.4929,124.9661,31/10/2019,90
-23.0304,131.3508,31/10/2019,100
-23.0214,131.3492,31/10/2019,100
-23.0228,131.3395,31/10/2019,100
-17.8173,127.039,31/10/2019,94
-17.8188,127.034,31/10/2019,92
-17.8174,127.0457,31/10/2019,98
-17.8273,127.0471,31/10/2019,96
-17.8551,126.9072,31/10/2019,100
-17.7262,127.0385,31/10/2019,96
-16.2493,125.0988,31/10/2019,100
-15.4826,130.3558,31/10/2019,90
-15.4736,130.3544,31/10/2019,94
-15.9747,125.1919,31/10/2019,100
-15.9291,124.8203,31/10/2019,99
-15.9309,124.805,31/10/2019,90
-15.9159,124.8342,31/10/2019,97
-15.9306,124.7114,31/10/2019,93
-15.9046,124.8331,31/10/2019,91
-15.4238,127.969,31/10/2019,100
-15.4251,127.9592,31/10/2019,100
-15.3946,127.929,31/10/2019,90
-15.396,127.9191,31/10/2019,100
-15.6328,126.0729,31/10/2019,100
-15.6344,126.0607,31/10/2019,100
-14.9993,126.9487,31/10/2019,98
-12.0437,133.8276,31/10/2019,95
-12.0323,133.8257,31/10/2019,91
-12.0318,133.8344,31/10/2019,94
-42.1757,147.0533,31/10/2019,100
-42.18,147.0484,31/10/2019,100
-34.4586,150.8842,31/10/2019,93
-33.0531,150.4237,31/10/2019,100
-31.7184,152.175,31/10/2019,100
-31.726,151.8829,31/10/2019,93
-31.2601,152.7977,31/10/2019,92
-31.2394,152.8052,31/10/2019,97
-31.4351,151.1939,31/10/2019,100
-31.4367,151.1834,31/10/2019,100
-31.1728,152.2473,31/10/2019,100
-29.7248,152.0103,31/10/2019,100
-30.9385,152.0987,31/10/2019,98
-30.9922,152.1615,31/10/2019,100
-42.1783,147.0673,31/10/2019,99
-42.1739,147.0778,31/10/2019,100
-16.3289,123.849,31/10/2019,100
-16.3274,123.859,31/10/2019,100
-16.359,123.8191,31/10/2019,96
-15.9419,124.7261,31/10/2019,98
-15.7314,125.2137,31/10/2019,99
-15.4122,125.4856,31/10/2019,100
-15.4142,125.4733,31/10/2019,94
-15.6767,126.0686,31/10/2019,100
-15.9229,124.7053,31/10/2019,94
-15.9326,124.7071,31/10/2019,92
-15.8227,125.4186,31/10/2019,90
-15.822,125.412,31/10/2019,100
-15.9402,124.737,31/10/2019,99
-15.9492,124.8066,31/10/2019,100
-15.9295,125.5109,31/10/2019,100
-27.2107,129.8422,31/10/2019,100
-27.2206,129.8316,31/10/2019,100
-27.2135,129.8,31/10/2019,93
-27.2127,129.8674,31/10/2019,100
-27.2056,129.8358,31/10/2019,94
-27.2406,129.8338,31/10/2019,90
-27.2256,129.838,31/10/2019,99
-27.2175,129.8739,31/10/2019,94
-27.2355,129.8274,31/10/2019,100
-34.4376,140.5797,31/10/2019,100
-34.4393,140.5854,31/10/2019,100
-21.156,118.4603,31/10/2019,100
-21.1465,118.4618,31/10/2019,100
-29.7276,152.0139,31/10/2019,98
-31.7178,152.1597,31/10/2019,98
-31.7199,152.1722,31/10/2019,100
-15.4228,134.8306,1/11/2019,94
-15.4399,134.8214,1/11/2019,93
-15.4412,134.8307,1/11/2019,100
-15.4606,134.8372,1/11/2019,93
-15.462,134.8465,1/11/2019,100
-15.4669,134.8173,1/11/2019,94
-15.4682,134.8266,1/11/2019,99
-15.4759,134.8159,1/11/2019,100
-15.821,136.2751,1/11/2019,90
-15.526,125.9803,1/11/2019,100
-15.5244,125.9746,1/11/2019,94
-15.5298,126.0033,1/11/2019,90
-23.584,132.0803,1/11/2019,95
-23.5855,132.0901,1/11/2019,100
-23.587,132.0999,1/11/2019,90
-31.3,124.0124,1/11/2019,91
-31.51,123.9419,1/11/2019,93
-31.5123,123.9344,1/11/2019,92
-36.1068,148.0388,1/11/2019,97
-36.0962,148.0482,1/11/2019,95
-36.0977,148.037,1/11/2019,100
-33.1198,150.398,1/11/2019,100
-33.1218,150.3859,1/11/2019,98
-33.1144,150.3715,1/11/2019,90
-33.1164,150.3596,1/11/2019,100
-33.1183,150.3477,1/11/2019,95
-29.2725,151.4788,1/11/2019,92
-29.2911,151.4993,1/11/2019,91
-29.2751,151.4643,1/11/2019,100
-31.0027,152.2218,1/11/2019,98
-30.992,152.2189,1/11/2019,96
-31.004,152.1527,1/11/2019,94
-30.9839,152.2012,1/11/2019,94
-30.9452,152.1062,1/11/2019,94
-30.9376,152.0649,1/11/2019,97
-30.9404,152.0494,1/11/2019,100
-30.927,152.062,1/11/2019,93
-30.9212,152.0322,1/11/2019,92
-30.8974,152.0403,1/11/2019,91
-30.7682,150.9852,1/11/2019,95
-30.3892,150.1975,1/11/2019,100
-30.3912,150.1858,1/11/2019,95
-30.3774,150.2074,1/11/2019,91
-30.3795,150.1952,1/11/2019,93
-30.3698,150.1928,1/11/2019,99
-18.7809,145.7571,1/11/2019,100
-18.7824,145.7472,1/11/2019,100
-18.7717,145.7555,1/11/2019,94
-16.3663,141.4556,1/11/2019,100
-16.3705,141.4629,1/11/2019,100
-15.8559,136.2601,1/11/2019,100
-15.8422,136.2584,1/11/2019,100
-11.4167,142.2797,1/11/2019,93
-12.9904,143.2414,1/11/2019,98
-11.4154,142.2888,1/11/2019,94
-31.3074,124.0232,1/11/2019,93
-31.2983,124.0212,1/11/2019,100
-31.5208,123.9576,1/11/2019,100
-31.3165,124.0251,1/11/2019,94
-17.6575,122.3863,1/11/2019,91
-14.9508,127.0913,1/11/2019,92
-14.034,131.6542,1/11/2019,93
-12.6911,131.6623,1/11/2019,96
-14.0252,131.6398,1/11/2019,100
-29.8121,153.1783,1/11/2019,99
-29.8196,153.1662,1/11/2019,94
-29.8211,153.1766,1/11/2019,100
-29.8332,153.1958,1/11/2019,100
-30.3542,150.1871,1/11/2019,100
-30.9215,152.0868,1/11/2019,98
-31.1431,152.2137,1/11/2019,100
-31.1599,152.2643,1/11/2019,98
-31.2408,152.821,1/11/2019,100
-31.2499,152.8193,1/11/2019,100
-31.2146,152.2587,1/11/2019,100
-31.4292,152.2145,1/11/2019,100
-33.1074,150.4146,1/11/2019,100
-33.1092,150.4256,1/11/2019,100
-33.1148,150.4015,1/11/2019,100
-33.1166,150.4126,1/11/2019,100
-15.4601,127.9535,1/11/2019,100
-15.4703,127.9697,1/11/2019,95
-15.4684,127.9579,1/11/2019,98
-15.462,127.9654,1/11/2019,95
-17.7247,127.1046,1/11/2019,100
-17.733,127.0899,1/11/2019,91
-17.7226,127.0917,1/11/2019,100
-17.7159,127.0865,1/11/2019,92
-17.6847,127.0924,1/11/2019,100
-17.6786,127.1198,1/11/2019,91
-17.6765,127.107,1/11/2019,93
-25.4127,130.2777,1/11/2019,100
-31.5604,151.763,15/11/2019,91
-30.0228,152.3802,15/11/2019,95
-30.0848,152.4853,15/11/2019,93
-30.1368,152.7733,15/11/2019,90
-30.1504,152.7434,15/11/2019,96
-30.1519,152.7537,15/11/2019,95
-30.1594,152.7416,15/11/2019,100
-30.1609,152.752,15/11/2019,100
-30.165,152.5915,15/11/2019,92
-30.1665,152.6019,15/11/2019,95
-29.9811,151.3325,15/11/2019,93
-29.9902,151.3307,15/11/2019,96
